"id";"fr";"en";"EN";"d";"D";"i";"I";"e";"E"
"txt_0067";"Recherche de cas similaires";"Search for similar cases";"";"Trouver des cas qui se ressemblent

Cette fonction vous permet de chercher d'autres patients qui ont des problèmes dentaires similaires à celui que vous regardez actuellement. C'est comme si vous feuilletiez un album photo pour trouver des cas qui se ressemblent. Cela peut vous aider à comparer les traitements et voir comment d'autres cas similaires ont évolué. Ne vous inquiétez pas, c'est très simple à utiliser !";"";"[X]";"";"[X]";""
"txt_0068";"Accéder au site support";"Go to the support site";"";"[=]";"";"[X]";"";"[X]";""
"txt_0069";"Identifiants de connexion";"Login details";"";"Vos codes pour vous connecter

Ce sont vos codes personnels (comme un nom d'utilisateur et un mot de passe) qui vous permettent d'accéder au logiciel. Pensez-y comme à la clé de votre maison : vous en avez besoin pour entrer dans Kitview et voir vos photos de patients.";"";"[X]";"";"[X]";""
"txt_0070";"Ajouter/Supprimer des onglets";"Adding/deleting tabs";"";"Organiser vos photos avec des onglets

Les onglets fonctionnent comme les intercalaires d'un classeur : ils vous permettent de ranger vos photos par catégories (par exemple ""Avant traitement"", ""Pendant"", ""Après""). 

Pour ajouter un nouvel onglet (comme ajouter un nouveau intercalaire) :
1. Cherchez le bouton ""+"" ou ""Ajouter un onglet""
2. Cliquez dessus
3. Donnez un nom à votre nouvel onglet
4. Validez

Pour supprimer un onglet que vous n'utilisez plus :
1. Faites un clic droit sur l'onglet à supprimer
2. Choisissez ""Supprimer"" dans le menu
3. Confirmez votre choix

Ne vous inquiétez pas : supprimer un onglet ne supprime pas vos photos, elles sont simplement déplacées ailleurs pour ne pas être perdues.";"";"[X]";"";"Gestion dynamique des onglets - Configuration via kitview.config ou API REST endpoints. Utilisation de l'interface ITabManager pour l'ajout programmatique. Paramètres : TabID, DisplayOrder, VisibilityRules, UserPermissions. Support des onglets conditionnels basés sur les métadonnées DICOM. Possibilité d'automatisation via scripts PowerShell ou batch pour les déploiements multi-postes.";""
"txt_0071";"Personnaliser la couleur de sélection des photos";"Customise the photo selection colour";"";"Changer la couleur qui apparaît autour des photos sélectionnées

Quand vous cliquez sur une photo dans Kitview, un contour coloré apparaît autour pour montrer qu'elle est sélectionnée - comme quand vous encerclez une photo dans un album. Cette couleur peut être personnalisée selon vos préférences. Ne vous inquiétez pas, c'est très simple à modifier et cela vous aidera à mieux repérer vos photos choisies.";"";"**Personnaliser la couleur de sélection des photos**

**Points clés :**
• **Accès rapide** : Clic droit sur une photo sélectionnée > Préférences d'affichage
• **Optimisation visuelle** : Choisissez une couleur contrastée avec vos arrière-plans habituels pour un repérage instantané
• **Raccourci** : Ctrl+Maj+C pour accéder directement aux options de couleur

**Cas particuliers :**
- Sur écrans haute résolution : privilégiez les couleurs vives (rouge, orange) pour une meilleure visibilité
- En mode comparaison multiple : évitez le bleu qui peut se confondre avec les indicateurs système
- La couleur s'applique à tous les modules (galerie, timeline, export)

**Astuce d'efficacité** : Définissez des couleurs différentes selon le type d'analyse (rouge pour les cas urgents, vert pour les suivis standards) via les profils personnalisés.";"";"Personnaliser la couleur de sélection des photos - Configuration des paramètres d'affichage dans les fichiers CSS ou via l'API de customisation. Modifiez les valeurs hexadécimales dans config/display.json ou utilisez les hooks JavaScript pour adapter dynamiquement la couleur selon les profils utilisateurs. Possibilité d'automatisation par batch pour appliquer les changements à plusieurs postes simultanément.";""
"txt_0072";"Méthode 1 : Glisser-déposer depuis Windows";"Method 1: Drag and drop from Windows";"";"Première façon : Déplacer vos photos avec la souris depuis votre ordinateur

Cette méthode fonctionne comme quand vous déplacez un fichier d'un dossier à un autre sur votre bureau. Ne vous inquiétez pas, c'est très simple !";"";"[X]";"";"[X]";""
"txt_0073";"Méthode 2 : Import depuis Outlook";"Method 2: Import from Outlook";"";"Méthode 2 : Importer des photos depuis votre messagerie Outlook

Cette méthode vous permet de récupérer facilement les photos que vous avez reçues par email dans Outlook, comme si vous les transfériez depuis votre boîte aux lettres vers votre album photo numérique. Ne vous inquiétez pas, c'est plus simple qu'il n'y paraît !";"";"[X]";"";"Méthode 2 : Import depuis Outlook (via MAPI/EWS)

Configuration requise : Outlook installé localement ou connexion Exchange Web Services. Support des formats .msg, .eml avec extraction automatique des métadonnées EXIF. 

Paramètres avancés : définition de règles d'import par expéditeur/sujet, mapping automatique patient via parsing des en-têtes, compression JPEG configurable (70-95% qualité). 

API disponible pour automatisation via PowerShell ou scripts VBA. Logs d'import stockés dans /config/outlook_import.log.";""
"txt_0074";"Configuration du format de nom des pièces jointes";"Configuring the attachment name format";"";"Comment nommer vos photos de patients

Ne vous inquiétez pas, c'est simple ! Vous pouvez choisir comment Kitview va automatiquement nommer les photos que vous ajoutez à un dossier patient.

Pensez à cela comme à un système d'étiquetage automatique pour vos photos - comme si vous aviez un assistant qui écrit le nom sur chaque photo pour vous.

Voici comment procéder étape par étape :
1. Allez dans les réglages de Kitview
2. Cherchez la section ""Noms des photos"" 
3. Choisissez votre format préféré (par exemple : nom du patient + date)
4. Validez votre choix

Désormais, toutes vos nouvelles photos seront automatiquement nommées selon ce format, ce qui vous fera gagner beaucoup de temps !";"";"**Configuration du format de nom des pièces jointes**

**Points clés pour optimiser votre workflow :**

• **Standardisation essentielle** : Un format cohérent facilite la recherche et l'archivage automatisé de vos clichés orthodontiques

• **Variables recommandées** : Combinez nom patient + date + type de vue (ex: ""Dupont_20240315_Profile"") pour un classement efficace

• **Cas particuliers** :
  - Patients homonymes : ajoutez l'ID patient ou date de naissance
  - Séries multiples le même jour : intégrez un suffixe numéroté
  - Export vers laboratoires : privilégiez les formats sans caractères spéciaux

• **Conseil d'efficacité** : Configurez des modèles prédéfinis selon vos types de prises de vue habituelles (initial, suivi, final)

• **Attention** : Modifier le format n'affecte que les nouveaux clichés - les fichiers existants conservent leur nomenclature d'origine";"";"Configuration du format de nom des pièces jointes

Définissez les patterns de nomenclature via variables système : {PatientID}_{StudyDate:yyyyMMdd}_{ViewType}_{Sequence:000}.{ext}

Variables disponibles : {LastName}, {FirstName}, {DOB}, {StudyDate}, {ViewType}, {CameraModel}, {Resolution}, {Sequence}

Formats supportés : JPEG (qualité 85-100%), TIFF non compressé, PNG lossless, DICOM SR pour métadonnées.

Configuration batch via fichier config.xml ou API REST /api/v2/naming-rules. Support expressions régulières pour validation automatique des noms générés.";""
"txt_0075";"Modifier l'image d'un gabarit existant";"Modify the image of an existing template";"";"Comment changer la photo dans un modèle que vous avez déjà créé

Ne vous inquiétez pas, c'est très simple ! Imaginez que vous avez un album photo et que vous voulez remplacer une photo par une autre plus récente. C'est exactement la même chose ici.

Voici comment procéder étape par étape :
1. Trouvez d'abord le modèle (ou ""gabarit"") que vous voulez modifier - c'est comme chercher la bonne page dans votre album
2. Cliquez dessus pour l'ouvrir
3. Cherchez l'option qui vous permet de changer l'image (souvent un bouton ""Modifier"" ou une icône crayon)
4. Sélectionnez votre nouvelle photo depuis votre ordinateur
5. Confirmez votre choix

Et voilà ! Votre modèle est maintenant mis à jour avec la nouvelle image.";"";"**Modifier l'image d'un gabarit existant**

**Points clés pour une modification efficace :**

• **Accès rapide** : Clic droit sur le gabarit → ""Modifier l'image"" ou double-clic sur la zone d'image
• **Formats optimaux** : Privilégiez JPG/PNG en 300 DPI minimum pour une qualité professionnelle
• **Redimensionnement automatique** : Le logiciel adapte les proportions, mais vérifiez l'aperçu avant validation

**Cas particuliers à retenir :**
- Les gabarits utilisés dans des rapports actifs nécessitent une confirmation supplémentaire
- La modification affecte tous les futurs cas utilisant ce gabarit (les cas existants restent inchangés)
- Sauvegardez l'image originale si vous prévoyez des tests de mise en page

**Astuce d'efficacité** : Créez des variantes plutôt que de modifier directement si vous hésitez entre plusieurs options visuelles.";"";"Modification de l'image de référence d'un gabarit - Support formats RAW, JPEG, TIFF. Préservation des métadonnées EXIF et calibrations spatiales existantes. Options de recalage automatique des points de repère anatomiques. Batch processing disponible via API REST /templates/{id}/reference-image. Configuration des paramètres de compression et profils colorimétriques dans config/image_processing.xml.";""
"txt_0076";"Sélectionner les photos à afficher";"Select the photos to display";"";"[=]";"";"[X]";"";"[X]";""
"txt_0077";"Mettre les viewers à la même taille";"Set viewers to the same size";"";"Comment ajuster vos fenêtres de visualisation pour qu'elles aient la même taille

Ne vous inquiétez pas, c'est très simple ! Imaginez que vous regardez plusieurs photos côte à côte sur votre bureau - parfois certaines paraissent plus grandes que d'autres. Dans Kitview, c'est pareil : vos fenêtres de visualisation (les zones où vous voyez les photos de vos patients) peuvent avoir des tailles différentes.

Voici comment les harmoniser pas à pas :
1. Regardez vos fenêtres de photos à l'écran
2. Cherchez l'option pour ajuster la taille (généralement un bouton ou menu)
3. Sélectionnez ""même taille"" ou ""uniformiser""

Cela rendra vos comparaisons de photos beaucoup plus faciles, comme si vous aligniez parfaitement des photos sur une table !";"";"[X]";"";"Uniformiser les dimensions des viewers - Configuration via les paramètres d'affichage ou modification directe du fichier de configuration display.conf. Pour un workflow optimisé, utilisez les raccourcis Ctrl+= pour synchroniser automatiquement toutes les fenêtres de visualisation ou définissez des templates de taille prédéfinis dans les préférences utilisateur avancées.";""
"txt_0078";"Personnaliser la barre d'outils des viewers";"Customise the viewer toolbar";"";"Comment modifier les boutons de votre écran de photos

Ne vous inquiétez pas, c'est plus simple qu'il n'y paraît ! Imaginez que votre écran de photos a une boîte à outils, comme un bricoleur. Vous pouvez choisir quels outils garder à portée de main.

Voici comment faire étape par étape :
1. Regardez en haut ou en bas de votre écran quand vous visualisez des photos
2. Vous verrez une rangée de petits boutons (c'est votre ""barre d'outils"")
3. Vous pouvez ajouter ou enlever des boutons selon vos besoins
4. Gardez seulement ceux que vous utilisez souvent

C'est comme organiser votre bureau : vous gardez à portée de main seulement ce qui vous sert vraiment au quotidien !";"";"# Personnaliser la barre d'outils des viewers

**Configuration rapide :**
• Clic droit sur la barre d'outils → ""Personnaliser"" (ou Ctrl+Alt+T)
• Glissez-déposez les outils depuis la palette vers votre position préférée
• **Astuce :** Organisez par fréquence d'usage - outils quotidiens à gauche, spécialisés à droite

**Optimisations pour l'orthodontie :**
• Regroupez les outils de mesure (règle, angle, calque) ensemble
• Placez les filtres d'image près des outils de contraste
• **Exception :** L'outil annotation reste plus efficace via raccourci (A) que par clic

**Configurations recommandées :**
- **Consultation rapide :** Zoom, rotation, split-screen, export
- **Analyse poussée :** Outils de mesure, calques, comparaison temporelle
- **Présentation patient :** Mode plein écran, pointeur, annotations

**Note :** Les barres personnalisées se synchronisent entre postes si configuré dans les préférences réseau.";"";"Personnaliser la barre d'outils des viewers

Configuration via toolbar.xml ou interface avancée. Paramétrage granulaire des icônes, raccourcis clavier personnalisés, groupement d'outils par spécialité. Export/import des configurations entre postes. Possibilité de scripts pour actions batch et intégration API pour outils tiers. Optimisation workflow : assignation contextuelle selon type d'imagerie (céphalométrie, panoramique, intra-oral).";""
